Country,year,gdp_per_capita ($),Total_Population,suicides_no,suicides/100k_pop,percentage of elderly(%),Education index,"Inflation, consumer prices (annual %)",Unemployment Rate
Guatemala,2008,3252,12032885,492,4.09,1.9177279596705195,0.423,11.35576113,3.309000015
Guatemala,2009,3053,12359945,511,4.13,1.9486413572228678,0.43,1.859102547,3.512000084
Guatemala,2010,3260,12682151,352,2.78,1.9743732746913358,0.437,3.859509098,3.5
Guatemala,2011,3661,13017342,359,2.76,2.0122310683701787,0.443,6.214123931,3.085000038
Guatemala,2012,3779,13335425,420,3.15,2.044381787607069,0.45,3.781807547,2.75999999
Guatemala,2013,3947,13641878,455,3.34,2.072383289162973,0.453,4.343371313,3.019999981
Guatemala,2014,4210,13947190,512,3.67,2.097203809512884,0.51,3.418361697,2.720000029
Guatemala,2015,4472,14258397,494,3.46,2.1195790803131658,0.512,2.388720328,2.50999999
Guyana,1988,632,654894,56,8.55,1.493371446371474,,,
Guyana,1989,581,654104,94,14.37,1.4615412839548452,,,
Guyana,1990,607,653426,89,13.62,1.436275875156483,0.507,,
Guyana,1991,514,654620,105,16.04,1.4289205951544406,0.512,,11.93000031
Guyana,1992,561,656713,78,11.88,1.4109664343480333,0.517,,11.89999962
Guyana,1993,671,658831,72,10.93,1.3885199694610606,0.523,,11.88199997
Guyana,1994,819,660582,86,13.02,1.3681874468271917,0.528,,11.86499977
Guyana,1995,939,661682,99,14.96,1.3524623610737485,0.533,12.21052632,11.87899971
Guyana,1996,1070,659048,60,9.1,1.4311552421067966,0.539,7.094711973,11.8409996
Guyana,1997,1139,657584,40,6.08,1.5187413319058858,0.545,3.555670906,11.8409996
Guyana,1998,1092,657089,35,5.33,1.6060229284008711,0.55,4.586466165,11.88899994
Guyana,1999,1057,657094,163,24.81,1.674798430665932,0.556,7.538219399,11.8380003
Guyana,2001,1054,660426,197,29.83,1.7559878018127695,0.565,2.627413142,11.81499958
Guyana,2002,1090,662839,176,26.55,1.7633241254663652,0.568,5.341015214,11.81000042
Guyana,2003,1116,664705,198,29.79,1.7478430281102144,0.554,5.980978141,11.5539999
Guyana,2004,1180,666308,186,27.92,1.7139220900844656,0.561,4.668466224,11.2670002
Guyana,2005,1235,667709,169,25.31,1.6641980263857457,0.57,6.925543039,11.02299976
Guyana,2006,2182,668408,201,30.07,1.6697885124055967,0.565,6.677157904,10.69999981
Guyana,2007,2602,668788,185,27.66,1.6619616380676687,0.561,12.20015444,10.95699978
Guyana,2008,2873,669253,168,25.1,1.6503474769631217,0.565,8.10202207,11.27099991
Guyana,2009,3076,670155,156,23.28,1.6508121255530437,0.565,2.952300964,11.52600002
Guyana,2010,3384,671825,205,30.51,1.6723104975253973,0.575,3.733377577,11.79800034
Guyana,2011,3815,675283,192,28.43,1.7440095485892582,0.591,4.977735637,12.05700016
Guyana,2012,4212,679356,206,30.32,1.8170149376762696,0.591,2.391935213,12.33500004
Guyana,2013,4372,683867,210,30.71,1.8731712452859988,0.593,1.901251819,12.62800026
Hungary,1991,3561,9757766,3993,40.92,5.649592334966835,0.609,34.81754291,8.5
Hungary,1992,3970,9754956,4000,41.0,5.407712756469635,0.623,23.65572078,9.93999958
Hungary,1993,4116,9747902,3694,37.9,5.171399958678288,0.653,22.46423461,12.10000038
Hungary,1994,4431,9740817,3625,37.21,5.108801448584857,0.683,18.86807499,10.85000038
Hungary,1995,4767,9737248,3366,34.57,5.260418549471062,0.701,28.30546837,10.17000008
Hungary,1996,4792,9737250,3436,35.29,5.458954016791188,0.71,23.46903019,10.02000046
Hungary,1997,4856,9737781,3208,32.94,5.673243216293322,0.706,18.30507441,8.989999771
Hungary,1998,5010,9734373,3245,33.34,5.890528337058791,0.715,14.15378965,8.930000305
Hungary,1999,5147,9553064,3326,34.82,5.910124751598021,0.727,9.997744093,6.929999828
Hungary,2000,4966,9527034,3269,34.31,6.045050327310682,0.736,9.803610169,6.559999943
Hungary,2001,5546,9704598,2978,30.69,6.442677996553798,0.749,9.116809117,5.670000076
Hungary,2002,6995,9680164,2839,29.33,6.616168899617817,0.758,5.265448216,5.610000134
Hungary,2003,8840,9652533,2800,29.01,6.778148285014929,0.773,4.661016949,5.789999962
Hungary,2004,10806,9630044,2742,28.47,6.942917394769951,0.77,6.744346796,5.829999924
Hungary,2005,11764,9608943,2619,27.26,7.110074437948066,0.778,3.561517114,7.190000057
Hungary,2006,12021,9591110,2461,25.66,7.265321740653584,0.795,3.930326038,7.489999771
Hungary,2007,14609,9572938,2450,25.59,7.404560647943191,0.801,7.958745165,7.409999847
Hungary,2008,16540,9552784,2476,25.92,7.53901689811054,0.808,6.042512539,7.820000172
Hungary,2009,13697,9534237,2460,25.8,7.655295331970456,0.826,4.211711712,10.02999973
Hungary,2010,13761,9514005,2489,26.16,7.749522940128789,0.83,4.855557957,11.17000008
Hungary,2011,14827,9495011,2420,25.49,7.828869287249904,0.813,3.929920989,11.02999973
Hungary,2012,13525,9453181,2349,24.85,7.7341161668225755,0.818,5.652145171,11.0
Hungary,2013,14333,9433840,2092,22.18,7.821491566530703,0.834,1.73319985,10.18000031
Hungary,2014,14886,9412788,1925,20.45,7.930222161595481,0.821,-0.227566271,7.730000019
Hungary,2015,13087,9389519,1868,19.89,8.05633387610164,0.823,-0.06164468,6.809999943
Hungary,2016,13448,8390370,1761,20.99,9.146926774385397,,,
Iceland,1985,13357,220100,32,14.54,4.81599273057701,,,
Iceland,1986,17681,222300,37,16.64,4.81331533963113,,,
Iceland,1987,24107,225600,36,15.96,4.920212765957447,,,
Iceland,1988,26249,229200,35,15.27,4.886561954624781,,,
Iceland,1989,24089,232000,22,9.48,4.870689655172414,,,
Iceland,1990,27316,233300,40,17.15,4.929275610801543,0.678,15.51072199,
Iceland,1991,28857,235900,37,15.68,5.002119542178889,0.71,6.808778879,2.549999952
Iceland,1992,29311,238000,28,11.76,4.957983193277311,0.722,3.947711768,4.309999943
Iceland,1993,25474,240500,26,10.81,5.114345114345115,0.721,4.042852911,5.260000229
Iceland,1994,25937,242700,25,10.3,5.067985166872682,0.731,1.552656275,5.329999924
Iceland,1995,28680,244700,27,11.03,5.149162239476911,0.738,1.651231501,5.199999809
Iceland,1996,29740,246500,33,13.39,5.273833671399594,0.742,2.260418983,3.599999905
Iceland,1997,30326,248929,33,13.26,5.303118559910657,0.758,1.815430803,3.720000029
Iceland,1998,33513,252253,30,11.89,5.383087614418857,0.774,1.65924171,3.069999933
Iceland,1999,34858,255820,31,12.12,5.437416933781565,0.778,3.231832609,2.180000067
Iceland,2000,34372,259723,50,19.25,5.470828536556254,0.789,5.136471232,1.940000057
Iceland,2001,30850,263738,36,13.65,5.55589259037378,0.796,6.405085504,1.870000005
Iceland,2002,34556,266455,30,11.26,5.66849937137603,0.813,5.197022302,2.99000001
Iceland,2003,42174,268330,26,9.69,5.811873439421608,0.827,2.055663298,4.0
Iceland,2004,50528,271588,35,12.89,5.892012901895518,0.828,3.158193243,4.03000021
Iceland,2005,60712,274929,33,12.0,6.0113702083083265,0.835,3.987047828,2.549999952
Iceland,2006,60243,282999,32,11.31,6.06892603860791,0.838,6.687079061,2.829999924
Iceland,2007,73590,289712,37,12.77,6.081556856464351,0.842,5.051557365,2.25
Iceland,2008,59489,296836,38,12.8,6.031950302523953,0.846,12.69439428,2.950000048
Iceland,2009,43700,296204,36,12.15,6.153529324384546,0.849,12.00312985,7.21999979
Iceland,2010,45179,294620,46,15.61,6.291494128029326,0.853,5.396731132,7.559999943
Iceland,2011,49861,295475,27,9.14,6.360944242321685,0.868,4.001026643,7.03000021
Iceland,2012,48083,297238,37,12.45,6.422126376842799,0.883,5.185899888,6.0
Iceland,2013,51749,300456,49,16.31,6.429560401523019,0.898,3.872279237,5.380000114
Iceland,2014,56833,304472,44,14.45,6.415696681468247,0.906,2.044614815,4.900000095
Iceland,2015,54909,308554,40,12.96,6.409574985253796,0.906,1.633055582,3.980000019
Iceland,2016,64708,268773,40,14.88,7.437875084178843,,,
Ireland,1985,6638,3208200,276,8.6,4.423040957546288,,,
Ireland,1986,8937,3216700,282,8.77,4.470419995647713,,,
Ireland,1987,10515,3229700,245,7.59,4.591757748397684,,,
Ireland,1988,11696,3233500,266,8.23,4.67604762641101,,,
Ireland,1989,12188,3223200,278,8.62,4.830603127326881,,,
Ireland,1990,15312,3224000,334,10.36,4.9286600496277915,0.66,3.317321299,
Ireland,1991,15328,3252100,345,10.61,5.005996125580394,0.665,3.210817028,15.77999973
Ireland,1992,17051,3283400,362,11.03,5.058780532374977,0.675,3.069997435,15.02999973
Ireland,1993,15872,3306500,326,9.86,5.0809012551035835,0.693,1.469420884,15.59000015
Ireland,1994,17188,3326000,394,11.85,5.048105832832231,0.703,2.309198751,14.56999969
Ireland,1995,20689,3345900,403,12.04,5.125676200723273,0.71,2.52486728,11.97999954
Ireland,1996,22478,3375800,408,12.09,5.172107352331299,0.714,1.753732139,11.72000027
Ireland,1997,24259,3414285,466,13.65,5.17540275636041,0.723,1.525605217,10.19999981
Ireland,1998,26115,3449415,498,14.44,5.227756010801832,0.798,2.415517872,7.699999809
Ireland,1999,28344,3481871,424,12.18,5.2266152307193465,0.809,1.631923764,5.800000191
Ireland,2000,28340,3523376,463,13.14,5.224477887117356,0.818,5.5907173,4.320000172
Ireland,2001,30536,3573974,488,13.65,5.23697150566848,0.827,4.872904873,3.680000067
Ireland,2002,35154,3639573,449,12.34,5.2313279607250625,0.84,4.614733277,4.21999979
Ireland,2003,44473,3694079,454,12.29,5.248669560125812,0.851,3.49048968,4.480000019
Ireland,2004,51662,3752679,464,12.36,5.267170466751886,0.864,2.199628507,4.489999771
Ireland,2005,55213,3833357,451,11.77,5.279054364099143,0.87,2.429691984,4.340000153
Ireland,2006,58941,3937578,452,11.48,5.215388749124462,0.866,3.931639895,4.409999847
Ireland,2007,67032,4026707,458,11.37,5.161786045023887,0.87,4.897115644,4.980000019
Ireland,2008,67173,4094192,506,12.36,5.178946175460262,0.88,4.060304951,6.769999981
Ireland,2009,57390,4117667,527,12.8,5.257394539189303,0.877,-4.478103392,12.60999966
Ireland,2010,52042,4264857,486,11.4,5.0614123756083735,0.857,-0.922095829,14.52999973
Ireland,2011,56655,4218849,554,13.13,5.436672419420558,0.862,2.557188832,15.35000038
Ireland,2012,53443,4220806,542,12.84,5.570547426249868,0.877,1.696208973,15.44999981
Ireland,2013,56628,4227378,487,11.52,5.689436809294082,0.893,0.508714869,13.72999954
Ireland,2014,59634,4328043,486,11.23,5.653340320324913,0.91,0.182542317,11.85999966
Israel,1985,7325,3753500,234,6.23,3.7857999200745973,,,
Israel,1986,8938,3813500,278,7.29,3.936016782483283,,,
Israel,1987,10558,3878100,271,6.99,4.035481292385446,,,
Israel,1988,12687,3947300,303,7.68,4.137005041420718,,,
Israel,1989,12405,4021100,353,8.78,4.22769888836388,,,
Israel,1990,14193,4156100,304,7.31,4.290079641972041,0.714,17.26479146,
Israel,1991,15267,4423200,359,8.12,4.284228612769036,0.729,19.02398677,13.39000034
Israel,1992,16469,4588900,381,8.3,4.229771840746149,0.74,12.02223767,14.07999992
Israel,1993,16102,4717000,371,7.87,4.180623277506889,0.75,10.98014888,12.73999977
Israel,1994,17814,4844900,416,8.59,4.179652830811782,0.757,12.27874045,9.930000305
Israel,1995,20159,4977700,360,7.23,4.230869678767302,0.763,9.940258878,8.779999733
Israel,1996,21545,5103700,306,6.0,4.443834864901934,0.769,11.39622642,8.460000038
Israel,1997,21921,5233500,379,7.24,4.517053597019203,0.786,8.956639566,9.75
Israel,1998,21637,5360200,318,5.93,4.611768217603821,0.803,5.496828753,10.75
Israel,1999,21319,5497047,368,6.69,4.702470253574329,0.82,5.175055994,11.18000031
Israel,2000,23451,5643291,394,6.98,4.791689813621165,0.82,1.053575432,11.10000038
Israel,2001,22623,5777467,398,6.89,4.8705773654786775,0.827,1.15350488,11.81000042
Israel,2002,20536,5895508,382,6.48,4.930058614117732,0.849,5.756578947,12.89000034
Israel,2003,21133,6003127,417,6.95,4.97985466574337,0.848,0.725764645,13.51000023
Israel,2004,22168,6109931,411,6.73,5.023673753435186,0.846,-0.411734431,13.02999973
Israel,2005,22901,6220861,425,6.83,5.069860908321211,0.847,1.312661499,11.34000015
Israel,2006,24306,6334485,367,5.79,5.096215398726179,0.838,2.060803918,10.71000004
Israel,2007,27712,6448814,326,5.06,5.1056519850006525,0.855,0.459816074,9.380000114
Israel,2008,32874,6565602,354,5.39,5.117230681969452,0.851,4.55721393,7.699999809
Israel,2009,30812,6731835,404,6.0,5.196294918101825,0.855,3.340312143,9.529999733
Israel,2010,34104,6849825,480,7.01,5.241184993777213,0.86,2.716640575,8.479999542
Israel,2011,37528,6971495,409,5.87,5.332328288265286,0.871,3.478572709,7.139999866
Israel,2012,36263,7095360,430,6.06,5.343449803815451,0.875,1.689481892,6.860000134
Israel,2013,40477,7226008,372,5.15,5.407785322130836,0.874,1.576211979,6.210000038
Israel,2014,41869,7366252,382,5.19,5.448360984663571,0.879,0.486495554,5.889999866
Israel,2015,39793,7516180,342,4.55,5.4536879106141685,0.88,-0.634390651,5.25
Italy,1985,8329,54114700,4759,8.79,5.6716566847825085,,,
Italy,1986,11762,54267500,4691,8.64,5.869443036808403,,,
Italy,1987,14756,54424100,4516,8.3,6.0818644681308465,,,
Italy,1988,16282,54579700,4381,8.03,6.318466389518447,,,
Italy,1989,16922,54697200,4342,7.94,6.541102652420965,,,
Italy,1990,21472,54831700,4402,8.03,6.73114275136463,0.599,6.456609061,
Italy,1991,22805,54465500,4453,8.18,6.91263276753174,0.609,6.249999298,10.10000038
Italy,1992,24297,54154898,4543,8.39,7.027159390088779,0.62,5.270589986,9.329999924
Italy,1993,19605,54140523,4697,8.68,6.930468699018663,0.631,4.626734683,10.23999977
Italy,1994,20235,54143049,4536,8.38,6.7932247406310635,0.647,4.051842181,11.09000015
Italy,1995,21625,54141172,4569,8.44,6.790850408631716,0.656,5.23542258,11.67000008
Italy,1996,24172,54150332,4689,8.66,7.104988756116952,0.665,4.00697669,11.86999989
Italy,1997,22869,54181477,4694,8.66,7.409428871789523,0.678,2.043107798,12.0
Italy,1998,23342,54250592,4504,8.3,7.695707726101865,0.686,1.955085577,12.11999989
Italy,1999,23002,54280527,4115,7.58,7.972170203874403,0.694,1.66345995,11.68999958
Italy,2000,21027,54298946,4108,7.57,8.236955465028732,0.7,2.537685321,10.84000015
Italy,2001,21392,54333844,4030,7.42,8.512701586142148,0.712,2.785165427,9.600000381
Italy,2002,23227,54526842,4069,7.46,8.929565368924171,0.722,2.465323192,9.210000038
Italy,2003,28572,54937570,4075,7.42,9.16671778529702,0.733,2.672555528,8.869999886
Italy,2004,32704,54988156,3986,7.25,9.316951817769631,0.741,2.206736614,7.869999886
Italy,2005,33536,55244690,3742,6.77,9.575407156778326,0.748,1.985292985,7.730000019
Italy,2006,34578,56180672,3700,6.59,9.818855495356125,0.757,2.09084391,6.78000021
Italy,2007,38935,56583578,3757,6.64,10.021801731944205,0.765,1.829741122,6.079999924
Italy,2008,41935,57009825,3904,6.85,10.184919880038223,0.771,3.347832584,6.71999979
Italy,2009,38101,57351830,3974,6.93,10.357988576824837,0.774,0.774768131,7.75
Italy,2010,36869,57637843,3989,6.92,10.544370995979152,0.778,1.525516021,8.359999657
Italy,2011,40210,56610149,4153,7.34,10.789577678023775,0.787,2.780632729,8.359999657
Italy,2012,36497,56795085,4257,7.5,10.972792804166065,0.787,3.041363332,10.64999962
Italy,2013,37050,57503331,4290,7.46,11.154802493093834,0.785,1.219993423,12.14999962
Italy,2014,37035,58100676,4147,7.14,11.375476939373304,0.786,0.24104743,12.68000031
Italy,2015,31537,58117697,3988,6.86,11.635048099032556,0.784,0.0387904,11.89999962
Jamaica,1985,1032,2035000,8,0.39,3.2923832923832927,,,
Jamaica,1986,1342,2052531,1,0.05,3.504940972876901,,,
Jamaica,1987,1587,2070760,13,0.63,3.5775753829511867,,,
Jamaica,1988,1831,2090603,5,0.24,3.6319186378284156,,,
Jamaica,1989,2087,2111039,0,0.0,3.6702306305094314,,,
Jamaica,1990,2155,2131041,3,0.14,3.6987087531398974,0.509,21.96017512,
Jamaica,1991,1889,2154835,1,0.05,3.7459016583636333,0.513,51.07109773,15.73999977
Jamaica,2000,3795,2367841,3,0.13,3.9078215133533036,0.548,8.171083561,15.53999996
Jamaica,2001,3838,2391278,5,0.21,3.9582599764644675,0.576,6.801909308,14.93000031
Jamaica,2002,4013,2415717,2,0.08,4.007878406286829,0.586,7.076350093,14.18999958
Jamaica,2003,3852,2440426,2,0.08,4.052653102368193,0.569,10.08695652,11.72999954
Jamaica,2004,4119,2464408,1,0.04,4.088081194347689,0.611,13.55450237,12.21000004
Jamaica,2005,4505,2487169,51,2.05,4.114637967906483,0.618,15.05286589,11.26000023
Jamaica,2006,4738,2512597,0,0.0,4.159879200683596,0.625,8.561064087,10.31999969
Jamaica,2009,4686,2568883,36,1.4,4.248383441363425,0.694,9.592245989,11.35999966
Jamaica,2010,5100,2586652,3,0.12,4.2732845392422325,0.691,12.610552,12.36999989
Jamaica,2011,5552,2601037,50,1.92,4.326351374471028,0.689,7.555856466,12.69999981
Japan,1985,12401,112809200,23257,20.62,4.12501817227673,,,
Japan,1986,18288,113679000,25484,22.42,4.3438102024120555,,,
Japan,1987,22137,114416000,23663,20.68,4.555306950076912,,,
Japan,1988,26687,115101000,22676,19.7,4.745397520438571,,,
Japan,1989,26389,115766000,21013,18.15,4.949639790612097,,,
Japan,1990,26949,116251400,20002,17.21,5.134045697514181,0.691,3.066896684,
Japan,1991,30688,116802000,19780,16.93,5.3278197291142275,0.697,3.27320067,2.099999905
Japan,1992,33320,117311000,20756,17.69,5.495648319424435,0.702,1.728795246,2.200000048
Japan,1993,37832,117735000,20353,17.29,5.654223467957702,0.715,1.256859621,2.5
Japan,1994,41563,118064000,20744,17.57,5.796855942539639,0.728,0.690559441,2.900000095
Japan,1995,46043,118349500,21249,17.95,6.03863979146511,0.735,-0.086813091,3.200000048
Japan,1996,40693,118785000,21967,18.49,6.267626383802669,0.74,0.139021635,3.400000095
Japan,1997,37080,119060000,23280,19.55,6.5160423315975144,0.745,1.700650759,3.400000095
Japan,1998,33791,119338000,31458,26.36,6.794147714893831,0.741,0.648408839,4.099999905
Japan,1999,38164,119540000,31115,26.03,7.08549439518153,0.747,-0.347545986,4.699999809
Japan,2000,40813,119752660,29989,25.04,7.498654309641223,0.754,-0.689009867,4.75
Japan,2001,35843,120066000,29132,24.26,7.91148201822331,0.759,-0.69379015,5.019999981
Japan,2002,34239,120189000,29715,24.72,8.32688515587949,0.764,-0.897015698,5.389999866
Japan,2003,36926,120395000,31881,26.48,8.730429004526766,0.768,-0.261096606,5.25
Japan,2004,39960,120500000,30034,24.92,9.156016597510373,0.774,-0.008726003,4.730000019
Japan,2005,39412,120657507,30369,25.17,9.61111686154762,0.779,-0.287983245,4.449999809
Japan,2006,37534,120702000,29769,24.66,10.041258636973705,0.785,0.253807107,4.190000057
Japan,2007,37408,120704000,30665,25.41,10.485982237539766,0.788,0.043649062,3.890000105
Japan,2008,41773,120602000,30073,24.94,10.921875259116764,0.792,1.378708551,4.0
Japan,2009,43415,120496000,30523,25.33,11.338135705749568,0.796,-1.334136684,5.070000172
Japan,2010,47059,121127267,29411,24.28,11.681547310070158,0.802,-0.741516183,5.099999905
Japan,2011,50919,120927000,28766,23.79,12.124670255608756,0.813,-0.272455616,4.550000191
Japan,2012,51379,120735000,26338,21.81,12.544001325216383,0.823,-0.04406451,4.360000134
Japan,2013,42781,120514000,25991,21.57,12.904724762268286,0.83,0.335037912,4.0
Japan,2014,40328,120274000,24357,20.25,13.190714535144753,0.838,2.759226714,3.599999905
Japan,2015,36510,120376310,23092,19.18,13.517967945686324,0.839,0.795279631,3.400000095
Kazakhstan,1990,1823,14773900,3172,21.47,2.662127129600173,0.613,,
Kazakhstan,1991,1664,14952800,3082,20.61,2.6496709646353858,0.619,,0.899999976
Kazakhstan,1992,1644,15150100,3356,22.15,2.642886845631382,0.627,,1.0
Kazakhstan,1993,1527,15331400,4019,26.21,2.686643098477634,0.63,,1.110000014
Kazakhstan,1994,1395,15229600,4024,26.42,2.483978568051689,0.633,1877.372395,7.539999962
